=== 服务器启动 ===
[2025-07-24 11:24:22.996] 服务器已初始化，准备接收0-999共1000个音频块
[2025-07-24 11:24:22.997] ASR流服务器已在 0.0.0.0:8000 启动
[2025-07-24 11:24:22.998] 接收路径格式: /api/v1/asr/stream/[块编号] (0-999)
[2025-07-24 11:24:22.999] 输出文件: received_audio.pcm, 日志文件: stream_server.log
[2025-07-24 11:25:08.534] 请求 #241 (ID: 5c6a6555) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/240
[2025-07-24 11:25:08.606] 请求 #241 - 块 240, 大小: 6400 bytes, 数据哈希: 0b7f187e
[2025-07-24 11:25:08.617] 请求 #241 - 块 240 已写入 (版本 1), 位置: 1536000, 已接收: 241/1000 (24.1%)
[2025-07-24 11:25:08.653] 请求 #242 (ID: d27a8d37) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/241
[2025-07-24 11:25:08.724] 请求 #242 - 块 241, 大小: 6400 bytes, 数据哈希: 86d911e5
[2025-07-24 11:25:08.736] 请求 #242 - 块 241 已写入 (版本 1), 位置: 1542400, 已接收: 242/1000 (24.2%)
[2025-07-24 11:25:08.772] 请求 #243 (ID: 6db160d2) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/242
[2025-07-24 11:25:08.892] 请求 #243 - 块 242, 大小: 6400 bytes, 数据哈希: 26965ee5
[2025-07-24 11:25:08.907] 请求 #243 - 块 242 已写入 (版本 1), 位置: 1548800, 已接收: 243/1000 (24.3%)
[2025-07-24 11:25:08.943] 请求 #244 (ID: d6ea0689) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/243
[2025-07-24 11:25:09.009] 请求 #244 - 块 243, 大小: 6400 bytes, 数据哈希: afd296b3
[2025-07-24 11:25:09.023] 请求 #244 - 块 243 已写入 (版本 1), 位置: 1555200, 已接收: 244/1000 (24.4%)
[2025-07-24 11:25:09.060] 请求 #245 (ID: bb534bc0) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/244
[2025-07-24 11:25:09.130] 请求 #245 - 块 244, 大小: 6400 bytes, 数据哈希: c5d53e32
[2025-07-24 11:25:09.146] 请求 #245 - 块 244 已写入 (版本 1), 位置: 1561600, 已接收: 245/1000 (24.5%)
[2025-07-24 11:25:09.194] 请求 #246 (ID: 01a62e55) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/245
[2025-07-24 11:25:09.253] 请求 #246 - 块 245, 大小: 6400 bytes, 数据哈希: cc2de050
[2025-07-24 11:25:09.268] 请求 #246 - 块 245 已写入 (版本 1), 位置: 1568000, 已接收: 246/1000 (24.6%)
[2025-07-24 11:25:09.306] 请求 #247 (ID: f700a79c) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/246
[2025-07-24 11:25:09.373] 请求 #247 - 块 246, 大小: 6400 bytes, 数据哈希: 339074ba
[2025-07-24 11:25:09.391] 请求 #247 - 块 246 已写入 (版本 1), 位置: 1574400, 已接收: 247/1000 (24.7%)
[2025-07-24 11:25:09.478] 请求 #248 (ID: 41ff2a02) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/247
[2025-07-24 11:25:09.544] 请求 #248 - 块 247, 大小: 6400 bytes, 数据哈希: 6edbd0f6
[2025-07-24 11:25:09.560] 请求 #248 - 块 247 已写入 (版本 1), 位置: 1580800, 已接收: 248/1000 (24.8%)
[2025-07-24 11:25:09.593] 请求 #249 (ID: 00b0fa7d) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/248
[2025-07-24 11:25:09.668] 请求 #249 - 块 248, 大小: 6400 bytes, 数据哈希: f60d94bc
[2025-07-24 11:25:09.691] 请求 #249 - 块 248 已写入 (版本 1), 位置: 1587200, 已接收: 249/1000 (24.9%)
[2025-07-24 11:25:09.762] 请求 #250 (ID: 88d5d36a) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/249
[2025-07-24 11:25:09.820] 请求 #250 - 块 249, 大小: 6400 bytes, 数据哈希: 3b05b602
[2025-07-24 11:25:09.836] 请求 #250 - 块 249 已写入 (版本 1), 位置: 1593600, 已接收: 250/1000 (25.0%)
[2025-07-24 11:25:09.880] 请求 #251 (ID: 32bd1084) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/250
[2025-07-24 11:25:09.943] 请求 #251 - 块 250, 大小: 6400 bytes, 数据哈希: 27fb8966
[2025-07-24 11:25:09.960] 请求 #251 - 块 250 已写入 (版本 1), 位置: 1600000, 已接收: 251/1000 (25.1%)
[2025-07-24 11:25:10.062] 请求 #252 (ID: bc04f714) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/251
[2025-07-24 11:25:10.119] 请求 #252 - 块 251, 大小: 6400 bytes, 数据哈希: 34a7e1be
[2025-07-24 11:25:10.135] 请求 #252 - 块 251 已写入 (版本 1), 位置: 1606400, 已接收: 252/1000 (25.2%)
[2025-07-24 11:25:10.171] 请求 #253 (ID: caffe3cf) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/252
[2025-07-24 11:25:10.244] 请求 #253 - 块 252, 大小: 6400 bytes, 数据哈希: d8adb9f3
[2025-07-24 11:25:10.268] 请求 #253 - 块 252 已写入 (版本 1), 位置: 1612800, 已接收: 253/1000 (25.3%)
[2025-07-24 11:25:10.342] 请求 #254 (ID: 6d32458f) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/253
[2025-07-24 11:25:10.411] 请求 #254 - 块 253, 大小: 6400 bytes, 数据哈希: b73b63e2
[2025-07-24 11:25:10.426] 请求 #254 - 块 253 已写入 (版本 1), 位置: 1619200, 已接收: 254/1000 (25.4%)
[2025-07-24 11:25:10.458] 请求 #255 (ID: 6e454371) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/254
[2025-07-24 11:25:10.520] 请求 #255 - 块 254, 大小: 6400 bytes, 数据哈希: e86dc7be
[2025-07-24 11:25:10.540] 请求 #255 - 块 254 已写入 (版本 1), 位置: 1625600, 已接收: 255/1000 (25.5%)
[2025-07-24 11:25:10.579] 请求 #256 (ID: 9035f707) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/255
[2025-07-24 11:25:10.647] 请求 #256 - 块 255, 大小: 6400 bytes, 数据哈希: 88adb914
[2025-07-24 11:25:10.659] 请求 #256 - 块 255 已写入 (版本 1), 位置: 1632000, 已接收: 256/1000 (25.6%)
[2025-07-24 11:25:10.743] 请求 #257 (ID: 33db7bbb) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/256
[2025-07-24 11:25:10.813] 请求 #257 - 块 256, 大小: 6400 bytes, 数据哈希: ae4e08cf
[2025-07-24 11:25:10.829] 请求 #257 - 块 256 已写入 (版本 1), 位置: 1638400, 已接收: 257/1000 (25.7%)
[2025-07-24 11:25:10.861] 请求 #258 (ID: 0c0c0044) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/257
[2025-07-24 11:25:10.922] 请求 #258 - 块 257, 大小: 6400 bytes, 数据哈希: 9931eb7f
[2025-07-24 11:25:10.934] 请求 #258 - 块 257 已写入 (版本 1), 位置: 1644800, 已接收: 258/1000 (25.8%)
[2025-07-24 11:25:11.048] 请求 #259 (ID: bb9a546a) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/258
[2025-07-24 11:25:11.050] 请求 #259 - 块 258, 大小: 6400 bytes, 数据哈希: 985ceefb
[2025-07-24 11:25:11.066] 请求 #259 - 块 258 已写入 (版本 1), 位置: 1651200, 已接收: 259/1000 (25.9%)
[2025-07-24 11:25:11.099] 请求 #260 (ID: b361714c) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/259
[2025-07-24 11:25:11.159] 请求 #260 - 块 259, 大小: 6400 bytes, 数据哈希: 707f52a2
[2025-07-24 11:25:11.174] 请求 #260 - 块 259 已写入 (版本 1), 位置: 1657600, 已接收: 260/1000 (26.0%)
[2025-07-24 11:25:11.262] 请求 #261 (ID: 72e9dcdf) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/260
[2025-07-24 11:25:11.323] 请求 #261 - 块 260, 大小: 6400 bytes, 数据哈希: 90f1b6f2
[2025-07-24 11:25:11.342] 请求 #261 - 块 260 已写入 (版本 1), 位置: 1664000, 已接收: 261/1000 (26.1%)
[2025-07-24 11:25:11.378] 请求 #262 (ID: ed48b224) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/261
[2025-07-24 11:25:11.452] 请求 #262 - 块 261, 大小: 6400 bytes, 数据哈希: 13fb4f08
[2025-07-24 11:25:11.470] 请求 #262 - 块 261 已写入 (版本 1), 位置: 1670400, 已接收: 262/1000 (26.2%)
[2025-07-24 11:25:11.497] 请求 #263 (ID: 3b4e8c45) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/262
[2025-07-24 11:25:11.559] 请求 #263 - 块 262, 大小: 6400 bytes, 数据哈希: 093ceef9
[2025-07-24 11:25:11.575] 请求 #263 - 块 262 已写入 (版本 1), 位置: 1676800, 已接收: 263/1000 (26.3%)
[2025-07-24 11:25:11.616] 请求 #264 (ID: d3284350) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/263
[2025-07-24 11:25:11.681] 请求 #264 - 块 263, 大小: 6400 bytes, 数据哈希: 168d0274
[2025-07-24 11:25:11.698] 请求 #264 - 块 263 已写入 (版本 1), 位置: 1683200, 已接收: 264/1000 (26.4%)
[2025-07-24 11:25:11.732] 请求 #265 (ID: ec250a53) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/264
[2025-07-24 11:25:11.803] 请求 #265 - 块 264, 大小: 6400 bytes, 数据哈希: 031ac555
[2025-07-24 11:25:11.822] 请求 #265 - 块 264 已写入 (版本 1), 位置: 1689600, 已接收: 265/1000 (26.5%)
[2025-07-24 11:25:11.905] 请求 #266 (ID: 46607d9b) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/265
[2025-07-24 11:25:11.971] 请求 #266 - 块 265, 大小: 6400 bytes, 数据哈希: 108fd15f
[2025-07-24 11:25:11.985] 请求 #266 - 块 265 已写入 (版本 1), 位置: 1696000, 已接收: 266/1000 (26.6%)
[2025-07-24 11:25:12.088] 请求 #267 (ID: 05aad709) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/266
[2025-07-24 11:25:12.091] 请求 #267 - 块 266, 大小: 6400 bytes, 数据哈希: 3e53e1b6
[2025-07-24 11:25:12.106] 请求 #267 - 块 266 已写入 (版本 1), 位置: 1702400, 已接收: 267/1000 (26.7%)
[2025-07-24 11:25:12.141] 请求 #268 (ID: 921c5880) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/267
[2025-07-24 11:25:12.221] 请求 #268 - 块 267, 大小: 6400 bytes, 数据哈希: b599246e
[2025-07-24 11:25:12.235] 请求 #268 - 块 267 已写入 (版本 1), 位置: 1708800, 已接收: 268/1000 (26.8%)
[2025-07-24 11:25:12.308] 请求 #269 (ID: dd44bfd0) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/268
[2025-07-24 11:25:12.375] 请求 #269 - 块 268, 大小: 6400 bytes, 数据哈希: f022d3d6
[2025-07-24 11:25:12.391] 请求 #269 - 块 268 已写入 (版本 1), 位置: 1715200, 已接收: 269/1000 (26.9%)
[2025-07-24 11:25:12.563] 请求 #270 (ID: a9488ef3) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/269
[2025-07-24 11:25:12.565] 请求 #270 - 块 269, 大小: 6400 bytes, 数据哈希: 177ee525
[2025-07-24 11:25:12.578] 请求 #270 - 块 269 已写入 (版本 1), 位置: 1721600, 已接收: 270/1000 (27.0%)
[2025-07-24 11:25:12.645] 请求 #271 (ID: 108baa98) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/270
[2025-07-24 11:25:12.714] 请求 #271 - 块 270, 大小: 6400 bytes, 数据哈希: 292d54ab
[2025-07-24 11:25:12.732] 请求 #271 - 块 270 已写入 (版本 1), 位置: 1728000, 已接收: 271/1000 (27.1%)
[2025-07-24 11:25:12.764] 请求 #272 (ID: f5fd11df) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/271
[2025-07-24 11:25:12.822] 请求 #272 - 块 271, 大小: 6400 bytes, 数据哈希: f5761e04
[2025-07-24 11:25:12.835] 请求 #272 - 块 271 已写入 (版本 1), 位置: 1734400, 已接收: 272/1000 (27.2%)
[2025-07-24 11:25:12.884] 请求 #273 (ID: 001f6ea5) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/272
[2025-07-24 11:25:12.946] 请求 #273 - 块 272, 大小: 6400 bytes, 数据哈希: 869979d8
[2025-07-24 11:25:12.962] 请求 #273 - 块 272 已写入 (版本 1), 位置: 1740800, 已接收: 273/1000 (27.3%)
[2025-07-24 11:25:13.055] 请求 #274 (ID: 620d3023) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/273
[2025-07-24 11:25:13.057] 请求 #274 - 块 273, 大小: 6400 bytes, 数据哈希: 271e3256
[2025-07-24 11:25:13.075] 请求 #274 - 块 273 已写入 (版本 1), 位置: 1747200, 已接收: 274/1000 (27.4%)
[2025-07-24 11:25:13.125] 请求 #275 (ID: 20dd9997) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/274
[2025-07-24 11:25:13.190] 请求 #275 - 块 274, 大小: 6400 bytes, 数据哈希: 42dbfa49
[2025-07-24 11:25:13.204] 请求 #275 - 块 274 已写入 (版本 1), 位置: 1753600, 已接收: 275/1000 (27.5%)
[2025-07-24 11:25:13.246] 请求 #276 (ID: 3d31128c) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/275
[2025-07-24 11:25:13.313] 请求 #276 - 块 275, 大小: 6400 bytes, 数据哈希: 7feffcf5
[2025-07-24 11:25:13.326] 请求 #276 - 块 275 已写入 (版本 1), 位置: 1760000, 已接收: 276/1000 (27.6%)
[2025-07-24 11:25:13.362] 请求 #277 (ID: f6a1acff) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/276
[2025-07-24 11:25:13.422] 请求 #277 - 块 276, 大小: 6400 bytes, 数据哈希: 0935ff74
[2025-07-24 11:25:13.434] 请求 #277 - 块 276 已写入 (版本 1), 位置: 1766400, 已接收: 277/1000 (27.7%)
[2025-07-24 11:25:13.480] 请求 #278 (ID: 727ed0c5) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/277
[2025-07-24 11:25:13.547] 请求 #278 - 块 277, 大小: 6400 bytes, 数据哈希: d5c727d2
[2025-07-24 11:25:13.560] 请求 #278 - 块 277 已写入 (版本 1), 位置: 1772800, 已接收: 278/1000 (27.8%)
[2025-07-24 11:25:13.736] 请求 #279 (ID: c599624b) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/278
[2025-07-24 11:25:13.737] 请求 #279 - 块 278, 大小: 6400 bytes, 数据哈希: db7ad876
[2025-07-24 11:25:13.749] 请求 #279 - 块 278 已写入 (版本 1), 位置: 1779200, 已接收: 279/1000 (27.9%)
[2025-07-24 11:25:13.827] 请求 #280 (ID: 37c98f65) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/279
[2025-07-24 11:25:13.885] 请求 #280 - 块 279, 大小: 6400 bytes, 数据哈希: 5692db03
[2025-07-24 11:25:13.898] 请求 #280 - 块 279 已写入 (版本 1), 位置: 1785600, 已接收: 280/1000 (28.0%)
[2025-07-24 11:25:13.947] 请求 #281 (ID: 31007368) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/280
[2025-07-24 11:25:14.007] 请求 #281 - 块 280, 大小: 6400 bytes, 数据哈希: b5eeaa9c
[2025-07-24 11:25:14.019] 请求 #281 - 块 280 已写入 (版本 1), 位置: 1792000, 已接收: 281/1000 (28.1%)
[2025-07-24 11:25:14.079] 请求 #282 (ID: 5e3f4de7) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/281
[2025-07-24 11:25:14.151] 请求 #282 - 块 281, 大小: 6400 bytes, 数据哈希: bdb0073a
[2025-07-24 11:25:14.162] 请求 #282 - 块 281 已写入 (版本 1), 位置: 1798400, 已接收: 282/1000 (28.2%)
[2025-07-24 11:25:14.352] 请求 #283 (ID: a2eda1d1) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/282
[2025-07-24 11:25:14.353] 请求 #283 - 块 282, 大小: 6400 bytes, 数据哈希: cdbaac0c
[2025-07-24 11:25:14.366] 请求 #283 - 块 282 已写入 (版本 1), 位置: 1804800, 已接收: 283/1000 (28.3%)
[2025-07-24 11:25:14.438] 请求 #284 (ID: 389c8031) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/283
[2025-07-24 11:25:14.503] 请求 #284 - 块 283, 大小: 6400 bytes, 数据哈希: b7553ee7
[2025-07-24 11:25:14.513] 请求 #284 - 块 283 已写入 (版本 1), 位置: 1811200, 已接收: 284/1000 (28.4%)
[2025-07-24 11:25:14.558] 请求 #285 (ID: a55f3f43) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/284
[2025-07-24 11:25:14.626] 请求 #285 - 块 284, 大小: 6400 bytes, 数据哈希: f3fbb236
[2025-07-24 11:25:14.637] 请求 #285 - 块 284 已写入 (版本 1), 位置: 1817600, 已接收: 285/1000 (28.5%)
[2025-07-24 11:25:14.693] 请求 #286 (ID: 741950a0) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/285
[2025-07-24 11:25:14.750] 请求 #286 - 块 285, 大小: 6400 bytes, 数据哈希: 8f92035f
[2025-07-24 11:25:14.763] 请求 #286 - 块 285 已写入 (版本 1), 位置: 1824000, 已接收: 286/1000 (28.6%)
[2025-07-24 11:25:14.871] 请求 #287 (ID: aca8787c) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/286
[2025-07-24 11:25:14.934] 请求 #287 - 块 286, 大小: 6400 bytes, 数据哈希: 40667745
[2025-07-24 11:25:14.946] 请求 #287 - 块 286 已写入 (版本 1), 位置: 1830400, 已接收: 287/1000 (28.7%)
[2025-07-24 11:25:14.989] 请求 #288 (ID: d6e9f319) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/287
[2025-07-24 11:25:15.058] 请求 #288 - 块 287, 大小: 6400 bytes, 数据哈希: 09c3a050
[2025-07-24 11:25:15.071] 请求 #288 - 块 287 已写入 (版本 1), 位置: 1836800, 已接收: 288/1000 (28.8%)
[2025-07-24 11:25:15.102] 请求 #289 (ID: 7593851b) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/288
[2025-07-24 11:25:15.167] 请求 #289 - 块 288, 大小: 6400 bytes, 数据哈希: 49da7eb5
[2025-07-24 11:25:15.180] 请求 #289 - 块 288 已写入 (版本 1), 位置: 1843200, 已接收: 289/1000 (28.9%)
[2025-07-24 11:25:15.254] 请求 #290 (ID: 8d8b7771) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/289
[2025-07-24 11:25:15.340] 请求 #290 - 块 289, 大小: 6400 bytes, 数据哈希: 214e779c
[2025-07-24 11:25:15.356] 请求 #290 - 块 289 已写入 (版本 1), 位置: 1849600, 已接收: 290/1000 (29.0%)
[2025-07-24 11:25:15.472] 请求 #291 (ID: 8c133fbc) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/290
[2025-07-24 11:25:15.549] 请求 #291 - 块 290, 大小: 6400 bytes, 数据哈希: e4f43ef4
[2025-07-24 11:25:15.564] 请求 #291 - 块 290 已写入 (版本 1), 位置: 1856000, 已接收: 291/1000 (29.1%)
[2025-07-24 11:25:15.704] 请求 #292 (ID: 2c49f162) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/291
[2025-07-24 11:25:15.705] 请求 #292 - 块 291, 大小: 6400 bytes, 数据哈希: 535d67b7
[2025-07-24 11:25:15.721] 请求 #292 - 块 291 已写入 (版本 1), 位置: 1862400, 已接收: 292/1000 (29.2%)
[2025-07-24 11:25:15.758] 请求 #293 (ID: 13009a2d) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/292
[2025-07-24 11:25:15.820] 请求 #293 - 块 292, 大小: 6400 bytes, 数据哈希: 5d2d65fd
[2025-07-24 11:25:15.835] 请求 #293 - 块 292 已写入 (版本 1), 位置: 1868800, 已接收: 293/1000 (29.3%)
[2025-07-24 11:25:15.880] 请求 #294 (ID: 7f0b3114) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/293
[2025-07-24 11:25:15.898] 请求 #294 - 块 293, 大小: 6400 bytes, 数据哈希: c1fbb98e
[2025-07-24 11:25:15.909] 请求 #294 - 块 293 已写入 (版本 1), 位置: 1875200, 已接收: 294/1000 (29.4%)
[2025-07-24 11:25:16.007] 请求 #295 (ID: 0f47324b) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/294
[2025-07-24 11:25:16.008] 请求 #295 - 块 294, 大小: 6400 bytes, 数据哈希: f0428a48
[2025-07-24 11:25:16.021] 请求 #295 - 块 294 已写入 (版本 1), 位置: 1881600, 已接收: 295/1000 (29.5%)
[2025-07-24 11:25:16.133] 请求 #296 (ID: 8868911d) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/295
[2025-07-24 11:25:16.200] 请求 #296 - 块 295, 大小: 6400 bytes, 数据哈希: a9de32c8
[2025-07-24 11:25:16.209] 请求 #296 - 块 295 已写入 (版本 1), 位置: 1888000, 已接收: 296/1000 (29.6%)
[2025-07-24 11:25:16.324] 请求 #297 (ID: 5dcddb84) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/296
[2025-07-24 11:25:16.325] 请求 #297 - 块 296, 大小: 6400 bytes, 数据哈希: ffd4229e
[2025-07-24 11:25:16.335] 请求 #297 - 块 296 已写入 (版本 1), 位置: 1894400, 已接收: 297/1000 (29.7%)
[2025-07-24 11:25:16.367] 请求 #298 (ID: 19635c88) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/297
[2025-07-24 11:25:16.439] 请求 #298 - 块 297, 大小: 6400 bytes, 数据哈希: a65b259d
[2025-07-24 11:25:16.451] 请求 #298 - 块 297 已写入 (版本 1), 位置: 1900800, 已接收: 298/1000 (29.8%)
[2025-07-24 11:25:16.485] 请求 #299 (ID: a7561f6e) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/298
[2025-07-24 11:25:16.549] 请求 #299 - 块 298, 大小: 6400 bytes, 数据哈希: 4bec52b1
[2025-07-24 11:25:16.560] 请求 #299 - 块 298 已写入 (版本 1), 位置: 1907200, 已接收: 299/1000 (29.9%)
[2025-07-24 11:25:16.683] 请求 #300 (ID: d6ffd68d) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/299
[2025-07-24 11:25:16.749] 请求 #300 - 块 299, 大小: 6400 bytes, 数据哈希: 92794423
[2025-07-24 11:25:16.762] 请求 #300 - 块 299 已写入 (版本 1), 位置: 1913600, 已接收: 300/1000 (30.0%)
[2025-07-24 11:25:16.829] 请求 #301 (ID: 9d3dbc94) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/300
[2025-07-24 11:25:16.893] 请求 #301 - 块 300, 大小: 6400 bytes, 数据哈希: f3c782d5
[2025-07-24 11:25:16.905] 请求 #301 - 块 300 已写入 (版本 1), 位置: 1920000, 已接收: 301/1000 (30.1%)
[2025-07-24 11:25:16.963] 请求 #302 (ID: 2d42e1e3) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/301
[2025-07-24 11:25:17.050] 请求 #302 - 块 301, 大小: 6400 bytes, 数据哈希: c3e73774
[2025-07-24 11:25:17.064] 请求 #302 - 块 301 已写入 (版本 1), 位置: 1926400, 已接收: 302/1000 (30.2%)
[2025-07-24 11:25:20.195] 请求 #303 (ID: d538ff21) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/302
[2025-07-24 11:25:20.302] 请求 #303 - 块 302, 大小: 6400 bytes, 数据哈希: 62f90b90
[2025-07-24 11:25:20.318] 请求 #303 - 块 302 已写入 (版本 1), 位置: 1932800, 已接收: 303/1000 (30.3%)
[2025-07-24 11:25:20.435] 请求 #304 (ID: f7855ac5) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/303
[2025-07-24 11:25:20.436] 请求 #304 - 块 303, 大小: 6400 bytes, 数据哈希: 00a524f7
[2025-07-24 11:25:20.448] 请求 #304 - 块 303 已写入 (版本 1), 位置: 1939200, 已接收: 304/1000 (30.4%)
[2025-07-24 11:25:20.498] 请求 #305 (ID: 98dc5cef) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/304
[2025-07-24 11:25:20.565] 请求 #305 - 块 304, 大小: 6400 bytes, 数据哈希: fee6329d
[2025-07-24 11:25:20.578] 请求 #305 - 块 304 已写入 (版本 1), 位置: 1945600, 已接收: 305/1000 (30.5%)
[2025-07-24 11:25:20.617] 请求 #306 (ID: 02255d4f) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/305
[2025-07-24 11:25:20.689] 请求 #306 - 块 305, 大小: 6400 bytes, 数据哈希: 37ef9b77
[2025-07-24 11:25:20.702] 请求 #306 - 块 305 已写入 (版本 1), 位置: 1952000, 已接收: 306/1000 (30.6%)
[2025-07-24 11:25:20.734] 请求 #307 (ID: 460ef7a5) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/306
[2025-07-24 11:25:20.800] 请求 #307 - 块 306, 大小: 6400 bytes, 数据哈希: c4bbea28
[2025-07-24 11:25:20.815] 请求 #307 - 块 306 已写入 (版本 1), 位置: 1958400, 已接收: 307/1000 (30.7%)
[2025-07-24 11:25:20.852] 请求 #308 (ID: 3735aa3d) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/307
[2025-07-24 11:25:20.934] 请求 #308 - 块 307, 大小: 6400 bytes, 数据哈希: 91779a98
[2025-07-24 11:25:20.950] 请求 #308 - 块 307 已写入 (版本 1), 位置: 1964800, 已接收: 308/1000 (30.8%)
[2025-07-24 11:25:21.033] 请求 #309 (ID: fc9060e5) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/308
[2025-07-24 11:25:21.102] 请求 #309 - 块 308, 大小: 6400 bytes, 数据哈希: b771d35d
[2025-07-24 11:25:21.114] 请求 #309 - 块 308 已写入 (版本 1), 位置: 1971200, 已接收: 309/1000 (30.9%)
[2025-07-24 11:25:21.141] 请求 #310 (ID: e95dbea7) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/309
[2025-07-24 11:25:21.210] 请求 #310 - 块 309, 大小: 6400 bytes, 数据哈希: 2de506dd
[2025-07-24 11:25:21.225] 请求 #310 - 块 309 已写入 (版本 1), 位置: 1977600, 已接收: 310/1000 (31.0%)
[2025-07-24 11:25:21.258] 请求 #311 (ID: 697363e2) - 客户端: 192.168.202.196, 方法: POST, 路径: /api/v1/asr/stream/310
[2025-07-24 11:25:21.350] 请求 #311 - 块 310, 大小: 6400 bytes, 数据哈希: cb55422a
